Pixel;Row;Correction Value Signed;Correction Value Unsigned
1885;3;0;0
1884;0;0;0
1883;2;0;0
1882;1;0;0
1881;3;0;0
1880;0;0;0
1879;2;0;0
1878;1;0;0
1877;3;0;0
1876;0;0;0
1875;2;0;0
1874;1;0;0
1873;3;0;0
1872;0;0;0
1871;2;0;0
1870;1;0;0
1869;3;0;0
1868;0;0;0
1867;2;0;0
1866;1;0;0
1865;3;0;0
1864;0;0;0
1863;2;0;0
1862;1;0;0
1861;3;0;0
1860;0;0;0
1859;2;0;0
1858;1;0;0
1857;3;0;0
1856;0;0;0
1855;2;0;0
1854;1;0;0
1853;3;0;0
1852;0;0;0
1851;2;0;0
1850;1;0;0
1849;3;0;0
1848;0;0;0
1847;2;0;0
1846;1;0;0
1845;3;0;0
1844;0;0;0
1843;2;0;0
1842;1;0;0
1841;3;0;0
1840;0;0;0
1839;2;0;0
1838;1;0;0
1837;3;0;0
1836;0;0;0
1835;2;0;0
1834;1;0;0
1833;3;0;0
1832;0;0;0
1831;2;0;0
1830;1;0;0
1829;3;0;0
1828;0;0;0
1827;2;0;0
1826;1;0;0
1825;3;0;0
1824;0;0;0
1823;2;0;0
1822;1;0;0
1821;3;0;0
1820;0;0;0
1819;2;0;0
1818;1;0;0
1817;3;-1;255
1816;0;1;1
1815;2;0;0
1814;1;0;0
1813;3;-1;255
1812;0;1;1
1811;2;0;0
1810;1;0;0
1809;3;-1;255
1808;0;1;1
1807;2;0;0
1806;1;0;0
1805;3;-1;255
1804;0;1;1
1803;2;0;0
1802;1;0;0
1801;3;-1;255
1800;0;1;1
1799;2;0;0
1798;1;0;0
1797;3;-1;255
1796;0;1;1
1795;2;0;0
1794;1;0;0
1793;3;-1;255
1792;0;1;1
1791;2;0;0
1790;1;0;0
1789;3;-1;255
1788;0;1;1
1787;2;0;0
1786;1;0;0
1785;3;-1;255
1784;0;1;1
1783;2;0;0
1782;1;0;0
1781;3;-1;255
1780;0;1;1
1779;2;0;0
1778;1;0;0
1777;3;-1;255
1776;0;1;1
1775;2;0;0
1774;1;0;0
1773;3;-1;255
1772;0;1;1
1771;2;0;0
1770;1;0;0
1769;3;-1;255
1768;0;1;1
1767;2;0;0
1766;1;0;0
1765;3;-1;255
1764;0;1;1
1763;2;0;0
1762;1;0;0
1761;3;-1;255
1760;0;1;1
1759;2;0;0
1758;1;0;0
1757;3;-1;255
1756;0;1;1
1755;2;0;0
1754;1;0;0
1753;3;-1;255
1752;0;1;1
1751;2;0;0
1750;1;0;0
1749;3;-1;255
1748;0;1;1
1747;2;0;0
1746;1;0;0
1745;3;-1;255
1744;0;1;1
1743;2;0;0
1742;1;0;0
1741;3;-1;255
1740;0;1;1
1739;2;0;0
1738;1;0;0
1737;3;-1;255
1736;0;1;1
1735;2;0;0
1734;1;0;0
1733;3;-1;255
1732;0;1;1
1731;2;0;0
1730;1;0;0
1729;3;-1;255
1728;0;1;1
1727;2;0;0
1726;1;0;0
1725;3;-1;255
1724;0;1;1
1723;2;0;0
1722;1;0;0
1721;3;-1;255
1720;0;1;1
1719;2;0;0
1718;1;0;0
1717;3;-1;255
1716;0;1;1
1715;2;0;0
1714;1;0;0
1713;3;-1;255
1712;0;1;1
1711;2;0;0
1710;1;0;0
1709;3;-1;255
1708;0;1;1
1707;2;0;0
1706;1;0;0
1705;3;-1;255
1704;0;1;1
1703;2;0;0
1702;1;0;0
1701;3;-1;255
1700;0;1;1
1699;2;0;0
1698;1;0;0
1697;3;-1;255
1696;0;1;1
1695;2;0;0
1694;1;0;0
1693;3;-1;255
1692;0;1;1
1691;2;0;0
1690;1;0;0
1689;3;-1;255
1688;0;1;1
1687;2;0;0
1686;1;0;0
1685;3;-1;255
1684;0;1;1
1683;2;0;0
1682;1;0;0
1681;3;-1;255
1680;0;1;1
1679;2;0;0
1678;1;0;0
1677;3;-1;255
1676;0;1;1
1675;2;0;0
1674;1;0;0
1673;3;-1;255
1672;0;1;1
1671;2;0;0
1670;1;0;0
1669;3;-1;255
1668;0;1;1
1667;2;0;0
1666;1;0;0
1665;3;-1;255
1664;0;1;1
1663;2;0;0
1662;1;0;0
1661;3;-1;255
1660;0;1;1
1659;2;0;0
1658;1;0;0
1657;3;-1;255
1656;0;1;1
1655;2;0;0
1654;1;0;0
1653;3;-1;255
1652;0;1;1
1651;2;0;0
1650;1;0;0
1649;3;-1;255
1648;0;1;1
1647;2;0;0
1646;1;0;0
1645;3;-1;255
1644;0;1;1
1643;2;0;0
1642;1;0;0
1641;3;-1;255
1640;0;1;1
1639;2;0;0
1638;1;0;0
1637;3;-1;255
1636;0;1;1
1635;2;0;0
1634;1;0;0
1633;3;-1;255
1632;0;1;1
1631;2;0;0
1630;1;0;0
1629;3;-1;255
1628;0;1;1
1627;2;0;0
1626;1;0;0
1625;3;-1;255
1624;0;1;1
1623;2;0;0
1622;1;0;0
1621;3;-1;255
1620;0;1;1
1619;2;0;0
1618;1;0;0
1617;3;-1;255
1616;0;1;1
1615;2;0;0
1614;1;0;0
1613;3;-1;255
1612;0;1;1
1611;2;0;0
1610;1;0;0
1609;3;-1;255
1608;0;1;1
1607;2;0;0
1606;1;0;0
1605;3;-1;255
1604;0;1;1
1603;2;0;0
1602;1;0;0
1601;3;-1;255
1600;0;1;1
1599;2;0;0
1598;1;0;0
1597;3;-1;255
1596;0;1;1
1595;2;0;0
1594;1;0;0
1593;3;-1;255
1592;0;1;1
1591;2;0;0
1590;1;0;0
1589;3;-1;255
1588;0;1;1
1587;2;0;0
1586;1;0;0
1585;3;-1;255
1584;0;1;1
1583;2;0;0
1582;1;0;0
1581;3;-1;255
1580;0;1;1
1579;2;0;0
1578;1;0;0
1577;3;-1;255
1576;0;1;1
1575;2;0;0
1574;1;0;0
1573;3;-1;255
1572;0;1;1
1571;2;0;0
1570;1;0;0
1569;3;-1;255
1568;0;1;1
1567;2;0;0
1566;1;0;0
1565;3;-1;255
1564;0;1;1
1563;2;0;0
1562;1;0;0
1561;3;-1;255
1560;0;1;1
1559;2;0;0
1558;1;0;0
1557;3;-1;255
1556;0;1;1
1555;2;0;0
1554;1;0;0
1553;3;-1;255
1552;0;1;1
1551;2;0;0
1550;1;0;0
1549;3;-1;255
1548;0;1;1
1547;2;0;0
1546;1;0;0
1545;3;-1;255
1544;0;1;1
1543;2;0;0
1542;1;0;0
1541;3;-1;255
1540;0;1;1
1539;2;-1;255
1538;1;1;1
1537;3;-1;255
1536;0;1;1
1535;2;-1;255
1534;1;1;1
1533;3;-1;255
1532;0;1;1
1531;2;-1;255
1530;1;1;1
1529;3;-1;255
1528;0;1;1
1527;2;-1;255
1526;1;1;1
1525;3;-1;255
1524;0;1;1
1523;2;-1;255
1522;1;1;1
1521;3;-1;255
1520;0;1;1
1519;2;-1;255
1518;1;1;1
1517;3;-1;255
1516;0;1;1
1515;2;-1;255
1514;1;1;1
1513;3;-1;255
1512;0;1;1
1511;2;-1;255
1510;1;1;1
1509;3;-1;255
1508;0;1;1
1507;2;-1;255
1506;1;1;1
1505;3;-1;255
1504;0;1;1
1503;2;-1;255
1502;1;1;1
1501;3;-1;255
1500;0;1;1
1499;2;-1;255
1498;1;1;1
1497;3;-1;255
1496;0;1;1
1495;2;-1;255
1494;1;1;1
1493;3;-1;255
1492;0;1;1
1491;2;-1;255
1490;1;1;1
1489;3;-1;255
1488;0;1;1
1487;2;-1;255
1486;1;1;1
1485;3;-1;255
1484;0;1;1
1483;2;-1;255
1482;1;1;1
1481;3;-1;255
1480;0;1;1
1479;2;-1;255
1478;1;1;1
1477;3;-1;255
1476;0;1;1
1475;2;-1;255
1474;1;1;1
1473;3;-1;255
1472;0;1;1
1471;2;-1;255
1470;1;1;1
1469;3;-1;255
1468;0;1;1
1467;2;-1;255
1466;1;1;1
1465;3;-1;255
1464;0;1;1
1463;2;-1;255
1462;1;1;1
1461;3;-1;255
1460;0;1;1
1459;2;-1;255
1458;1;1;1
1457;3;-1;255
1456;0;1;1
1455;2;-1;255
1454;1;1;1
1453;3;-1;255
1452;0;2;2
1451;2;-1;255
1450;1;1;1
1449;3;-2;254
1448;0;2;2
1447;2;-1;255
1446;1;1;1
1445;3;-2;254
1444;0;2;2
1443;2;-1;255
1442;1;1;1
1441;3;-2;254
1440;0;2;2
1439;2;-1;255
1438;1;1;1
1437;3;-2;254
1436;0;2;2
1435;2;-1;255
1434;1;1;1
1433;3;-2;254
1432;0;2;2
1431;2;-1;255
1430;1;1;1
1429;3;-2;254
1428;0;2;2
1427;2;-1;255
1426;1;1;1
1425;3;-2;254
1424;0;2;2
1423;2;-1;255
1422;1;1;1
1421;3;-2;254
1420;0;2;2
1419;2;-1;255
1418;1;1;1
1417;3;-2;254
1416;0;2;2
1415;2;-1;255
1414;1;1;1
1413;3;-2;254
1412;0;2;2
1411;2;-1;255
1410;1;1;1
1409;3;-2;254
1408;0;2;2
1407;2;-1;255
1406;1;1;1
1405;3;-2;254
1404;0;2;2
1403;2;-1;255
1402;1;1;1
1401;3;-2;254
1400;0;2;2
1399;2;-1;255
1398;1;1;1
1397;3;-2;254
1396;0;2;2
1395;2;-1;255
1394;1;1;1
1393;3;-2;254
1392;0;2;2
1391;2;-1;255
1390;1;1;1
1389;3;-2;254
1388;0;2;2
1387;2;-1;255
1386;1;1;1
1385;3;-2;254
1384;0;2;2
1383;2;-1;255
1382;1;1;1
1381;3;-2;254
1380;0;2;2
1379;2;-1;255
1378;1;1;1
1377;3;-2;254
1376;0;2;2
1375;2;-1;255
1374;1;1;1
1373;3;-2;254
1372;0;2;2
1371;2;-1;255
1370;1;1;1
1369;3;-2;254
1368;0;2;2
1367;2;-1;255
1366;1;1;1
1365;3;-2;254
1364;0;2;2
1363;2;-1;255
1362;1;1;1
1361;3;-2;254
1360;0;2;2
1359;2;-1;255
1358;1;1;1
1357;3;-2;254
1356;0;2;2
1355;2;-1;255
1354;1;1;1
1353;3;-2;254
1352;0;2;2
1351;2;-1;255
1350;1;1;1
1349;3;-2;254
1348;0;2;2
1347;2;-1;255
1346;1;1;1
1345;3;-2;254
1344;0;2;2
1343;2;-1;255
1342;1;1;1
1341;3;-2;254
1340;0;2;2
1339;2;-1;255
1338;1;1;1
1337;3;-2;254
1336;0;2;2
1335;2;-1;255
1334;1;1;1
1333;3;-2;254
1332;0;2;2
1331;2;-1;255
1330;1;1;1
1329;3;-2;254
1328;0;2;2
1327;2;-1;255
1326;1;1;1
1325;3;-2;254
1324;0;2;2
1323;2;-1;255
1322;1;1;1
1321;3;-2;254
1320;0;2;2
1319;2;-1;255
1318;1;1;1
1317;3;-2;254
1316;0;2;2
1315;2;-1;255
1314;1;1;1
1313;3;-2;254
1312;0;2;2
1311;2;-1;255
1310;1;1;1
1309;3;-2;254
1308;0;2;2
1307;2;-1;255
1306;1;1;1
1305;3;-2;254
1304;0;2;2
1303;2;-1;255
1302;1;1;1
1301;3;-2;254
1300;0;2;2
1299;2;-1;255
1298;1;1;1
1297;3;-2;254
1296;0;2;2
1295;2;-1;255
1294;1;1;1
1293;3;-2;254
1292;0;2;2
1291;2;-1;255
1290;1;1;1
1289;3;-2;254
1288;0;2;2
1287;2;-1;255
1286;1;1;1
1285;3;-2;254
1284;0;2;2
1283;2;-1;255
1282;1;1;1
1281;3;-2;254
1280;0;2;2
1279;2;-1;255
1278;1;1;1
1277;3;-2;254
1276;0;2;2
1275;2;-1;255
1274;1;1;1
1273;3;-2;254
1272;0;2;2
1271;2;-1;255
1270;1;1;1
1269;3;-2;254
1268;0;2;2
1267;2;-1;255
1266;1;1;1
1265;3;-2;254
1264;0;2;2
1263;2;-1;255
1262;1;1;1
1261;3;-2;254
1260;0;2;2
1259;2;-1;255
1258;1;1;1
1257;3;-2;254
1256;0;2;2
1255;2;-1;255
1254;1;1;1
1253;3;-2;254
1252;0;2;2
1251;2;-1;255
1250;1;1;1
1249;3;-2;254
1248;0;2;2
1247;2;-1;255
1246;1;1;1
1245;3;-2;254
1244;0;2;2
1243;2;-1;255
1242;1;1;1
1241;3;-2;254
1240;0;2;2
1239;2;-1;255
1238;1;1;1
1237;3;-2;254
1236;0;2;2
1235;2;-1;255
1234;1;1;1
1233;3;-2;254
1232;0;2;2
1231;2;-1;255
1230;1;1;1
1229;3;-2;254
1228;0;2;2
1227;2;-1;255
1226;1;1;1
1225;3;-2;254
1224;0;2;2
1223;2;-1;255
1222;1;1;1
1221;3;-2;254
1220;0;2;2
1219;2;-1;255
1218;1;1;1
1217;3;-2;254
1216;0;2;2
1215;2;-1;255
1214;1;1;1
1213;3;-2;254
1212;0;2;2
1211;2;-1;255
1210;1;1;1
1209;3;-2;254
1208;0;2;2
1207;2;-1;255
1206;1;1;1
1205;3;-2;254
1204;0;2;2
1203;2;-1;255
1202;1;1;1
1201;3;-2;254
1200;0;2;2
1199;2;-1;255
1198;1;1;1
1197;3;-2;254
1196;0;2;2
1195;2;-1;255
1194;1;1;1
1193;3;-2;254
1192;0;2;2
1191;2;-1;255
1190;1;1;1
1189;3;-2;254
1188;0;2;2
1187;2;-1;255
1186;1;1;1
1185;3;-2;254
1184;0;2;2
1183;2;-1;255
1182;1;1;1
1181;3;-2;254
1180;0;2;2
1179;2;-1;255
1178;1;1;1
1177;3;-2;254
1176;0;2;2
1175;2;-1;255
1174;1;1;1
1173;3;-2;254
1172;0;2;2
1171;2;-1;255
1170;1;1;1
1169;3;-2;254
1168;0;2;2
1167;2;-1;255
1166;1;1;1
1165;3;-2;254
1164;0;2;2
1163;2;-1;255
1162;1;1;1
1161;3;-2;254
1160;0;2;2
1159;2;-1;255
1158;1;1;1
1157;3;-2;254
1156;0;2;2
1155;2;-1;255
1154;1;1;1
1153;3;-2;254
1152;0;2;2
1151;2;-1;255
1150;1;1;1
1149;3;-2;254
1148;0;2;2
1147;2;-1;255
1146;1;1;1
1145;3;-2;254
1144;0;2;2
1143;2;-1;255
1142;1;1;1
1141;3;-2;254
1140;0;2;2
1139;2;-1;255
1138;1;1;1
1137;3;-2;254
1136;0;2;2
1135;2;-1;255
1134;1;1;1
1133;3;-2;254
1132;0;2;2
1131;2;-1;255
1130;1;1;1
1129;3;-2;254
1128;0;2;2
1127;2;-1;255
1126;1;1;1
1125;3;-2;254
1124;0;2;2
1123;2;-1;255
1122;1;1;1
1121;3;-2;254
1120;0;3;3
1119;2;-1;255
1118;1;1;1
1117;3;-3;253
1116;0;3;3
1115;2;-1;255
1114;1;1;1
1113;3;-3;253
1112;0;3;3
1111;2;-1;255
1110;1;1;1
1109;3;-3;253
1108;0;3;3
1107;2;-1;255
1106;1;1;1
1105;3;-3;253
1104;0;3;3
1103;2;-1;255
1102;1;1;1
1101;3;-3;253
1100;0;3;3
1099;2;-1;255
1098;1;1;1
1097;3;-3;253
1096;0;3;3
1095;2;-1;255
1094;1;1;1
1093;3;-3;253
1092;0;3;3
1091;2;-1;255
1090;1;1;1
1089;3;-3;253
1088;0;3;3
1087;2;-1;255
1086;1;1;1
1085;3;-3;253
1084;0;3;3
1083;2;-1;255
1082;1;1;1
1081;3;-3;253
1080;0;3;3
1079;2;-1;255
1078;1;1;1
1077;3;-3;253
1076;0;3;3
1075;2;-1;255
1074;1;1;1
1073;3;-3;253
1072;0;3;3
1071;2;-1;255
1070;1;1;1
1069;3;-3;253
1068;0;3;3
1067;2;-1;255
1066;1;1;1
1065;3;-3;253
1064;0;3;3
1063;2;-1;255
1062;1;1;1
1061;3;-3;253
1060;0;3;3
1059;2;-1;255
1058;1;1;1
1057;3;-3;253
1056;0;3;3
1055;2;-1;255
1054;1;1;1
1053;3;-3;253
1052;0;3;3
1051;2;-1;255
1050;1;1;1
1049;3;-3;253
1048;0;3;3
1047;2;-1;255
1046;1;1;1
1045;3;-3;253
1044;0;3;3
1043;2;-1;255
1042;1;1;1
1041;3;-3;253
1040;0;3;3
1039;2;-1;255
1038;1;1;1
1037;3;-3;253
1036;0;3;3
1035;2;-1;255
1034;1;1;1
1033;3;-3;253
1032;0;3;3
1031;2;-1;255
1030;1;1;1
1029;3;-3;253
1028;0;3;3
1027;2;-1;255
1026;1;1;1
1025;3;-3;253
1024;0;3;3
1023;2;-1;255
1022;1;1;1
1021;3;-3;253
1020;0;3;3
1019;2;-1;255
1018;1;1;1
1017;3;-3;253
1016;0;3;3
1015;2;-1;255
1014;1;1;1
1013;3;-3;253
1012;0;3;3
1011;2;-1;255
1010;1;1;1
1009;3;-3;253
1008;0;3;3
1007;2;-1;255
1006;1;1;1
1005;3;-3;253
1004;0;3;3
1003;2;-1;255
1002;1;1;1
1001;3;-3;253
1000;0;3;3
999;2;-1;255
998;1;1;1
997;3;-3;253
996;0;3;3
995;2;-1;255
994;1;1;1
993;3;-3;253
992;0;3;3
991;2;-1;255
990;1;1;1
989;3;-3;253
988;0;3;3
987;2;-1;255
986;1;1;1
985;3;-3;253
984;0;3;3
983;2;-1;255
982;1;1;1
981;3;-3;253
980;0;3;3
979;2;-1;255
978;1;1;1
977;3;-3;253
976;0;3;3
975;2;-1;255
974;1;1;1
973;3;-3;253
972;0;3;3
971;2;-1;255
970;1;1;1
969;3;-3;253
968;0;3;3
967;2;-1;255
966;1;1;1
965;3;-3;253
964;0;3;3
963;2;-1;255
962;1;1;1
961;3;-3;253
960;0;3;3
959;2;-1;255
958;1;1;1
957;3;-3;253
956;0;3;3
955;2;-1;255
954;1;1;1
953;3;-3;253
952;0;3;3
951;2;-1;255
950;1;1;1
949;3;-3;253
948;0;3;3
947;2;-1;255
946;1;1;1
945;3;-3;253
944;0;3;3
943;2;-1;255
942;1;1;1
941;3;-3;253
940;0;3;3
939;2;-1;255
938;1;1;1
937;3;-3;253
936;0;3;3
935;2;-1;255
934;1;1;1
933;3;-3;253
932;0;3;3
931;2;-1;255
930;1;1;1
929;3;-3;253
928;0;3;3
927;2;-1;255
926;1;1;1
925;3;-3;253
924;0;3;3
923;2;-1;255
922;1;1;1
921;3;-3;253
920;0;3;3
919;2;-1;255
918;1;1;1
917;3;-3;253
916;0;3;3
915;2;-1;255
914;1;1;1
913;3;-3;253
912;0;3;3
911;2;-1;255
910;1;1;1
909;3;-3;253
908;0;3;3
907;2;-1;255
906;1;1;1
905;3;-3;253
904;0;3;3
903;2;-1;255
902;1;1;1
901;3;-3;253
900;0;3;3
899;2;-1;255
898;1;1;1
897;3;-3;253
896;0;3;3
895;2;-1;255
894;1;1;1
893;3;-3;253
892;0;3;3
891;2;-1;255
890;1;1;1
889;3;-3;253
888;0;3;3
887;2;-1;255
886;1;1;1
885;3;-3;253
884;0;3;3
883;2;-1;255
882;1;1;1
881;3;-3;253
880;0;3;3
879;2;-1;255
878;1;1;1
877;3;-3;253
876;0;3;3
875;2;-1;255
874;1;1;1
873;3;-3;253
872;0;3;3
871;2;-1;255
870;1;1;1
869;3;-3;253
868;0;3;3
867;2;-1;255
866;1;1;1
865;3;-3;253
864;0;3;3
863;2;-1;255
862;1;1;1
861;3;-3;253
860;0;3;3
859;2;-1;255
858;1;1;1
857;3;-3;253
856;0;3;3
855;2;-1;255
854;1;1;1
853;3;-3;253
852;0;3;3
851;2;-1;255
850;1;1;1
849;3;-3;253
848;0;3;3
847;2;-1;255
846;1;1;1
845;3;-3;253
844;0;3;3
843;2;-1;255
842;1;1;1
841;3;-3;253
840;0;3;3
839;2;-1;255
838;1;1;1
837;3;-3;253
836;0;3;3
835;2;-1;255
834;1;1;1
833;3;-3;253
832;0;3;3
831;2;-1;255
830;1;1;1
829;3;-3;253
828;0;3;3
827;2;-1;255
826;1;1;1
825;3;-3;253
824;0;3;3
823;2;-1;255
822;1;1;1
821;3;-3;253
820;0;3;3
819;2;-1;255
818;1;1;1
817;3;-3;253
816;0;3;3
815;2;-1;255
814;1;1;1
813;3;-4;252
812;0;4;4
811;2;-1;255
810;1;1;1
809;3;-4;252
808;0;4;4
807;2;-1;255
806;1;1;1
805;3;-4;252
804;0;4;4
803;2;-1;255
802;1;1;1
801;3;-4;252
800;0;4;4
799;2;-1;255
798;1;1;1
797;3;-4;252
796;0;4;4
795;2;-1;255
794;1;1;1
793;3;-4;252
792;0;4;4
791;2;-1;255
790;1;1;1
789;3;-4;252
788;0;4;4
787;2;-1;255
786;1;1;1
785;3;-4;252
784;0;4;4
783;2;-1;255
782;1;1;1
781;3;-4;252
780;0;4;4
779;2;-1;255
778;1;1;1
777;3;-4;252
776;0;4;4
775;2;-1;255
774;1;1;1
773;3;-4;252
772;0;4;4
771;2;-1;255
770;1;1;1
769;3;-4;252
768;0;4;4
767;2;-1;255
766;1;1;1
765;3;-4;252
764;0;4;4
763;2;-1;255
762;1;1;1
761;3;-4;252
760;0;4;4
759;2;-1;255
758;1;1;1
757;3;-4;252
756;0;4;4
755;2;-1;255
754;1;1;1
753;3;-4;252
752;0;4;4
751;2;-1;255
750;1;1;1
749;3;-4;252
748;0;4;4
747;2;-1;255
746;1;1;1
745;3;-4;252
744;0;4;4
743;2;-2;254
742;1;2;2
741;3;-4;252
740;0;4;4
739;2;-2;254
738;1;2;2
737;3;-4;252
736;0;4;4
735;2;-2;254
734;1;2;2
733;3;-4;252
732;0;4;4
731;2;-2;254
730;1;2;2
729;3;-4;252
728;0;4;4
727;2;-2;254
726;1;2;2
725;3;-4;252
724;0;4;4
723;2;-2;254
722;1;2;2
721;3;-4;252
720;0;4;4
719;2;-2;254
718;1;2;2
717;3;-4;252
716;0;4;4
715;2;-2;254
714;1;2;2
713;3;-4;252
712;0;4;4
711;2;-2;254
710;1;2;2
709;3;-4;252
708;0;4;4
707;2;-2;254
706;1;2;2
705;3;-4;252
704;0;4;4
703;2;-2;254
702;1;2;2
701;3;-4;252
700;0;4;4
699;2;-2;254
698;1;2;2
697;3;-4;252
696;0;4;4
695;2;-2;254
694;1;2;2
693;3;-4;252
692;0;4;4
691;2;-2;254
690;1;2;2
689;3;-4;252
688;0;4;4
687;2;-2;254
686;1;2;2
685;3;-4;252
684;0;4;4
683;2;-2;254
682;1;2;2
681;3;-4;252
680;0;4;4
679;2;-2;254
678;1;2;2
677;3;-4;252
676;0;4;4
675;2;-2;254
674;1;2;2
673;3;-4;252
672;0;4;4
671;2;-2;254
670;1;2;2
669;3;-4;252
668;0;4;4
667;2;-2;254
666;1;2;2
665;3;-4;252
664;0;4;4
663;2;-2;254
662;1;2;2
661;3;-4;252
660;0;4;4
659;2;-2;254
658;1;2;2
657;3;-4;252
656;0;4;4
655;2;-2;254
654;1;2;2
653;3;-4;252
652;0;4;4
651;2;-2;254
650;1;2;2
649;3;-4;252
648;0;4;4
647;2;-2;254
646;1;2;2
645;3;-4;252
644;0;4;4
643;2;-2;254
642;1;2;2
641;3;-4;252
640;0;4;4
639;2;-2;254
638;1;2;2
637;3;-4;252
636;0;4;4
635;2;-2;254
634;1;2;2
633;3;-4;252
632;0;4;4
631;2;-2;254
630;1;2;2
629;3;-4;252
628;0;4;4
627;2;-2;254
626;1;2;2
625;3;-4;252
624;0;4;4
623;2;-2;254
622;1;2;2
621;3;-4;252
620;0;4;4
619;2;-2;254
618;1;2;2
617;3;-4;252
616;0;4;4
615;2;-2;254
614;1;2;2
613;3;-4;252
612;0;4;4
611;2;-2;254
610;1;2;2
609;3;-4;252
608;0;4;4
607;2;-2;254
606;1;2;2
605;3;-4;252
604;0;4;4
603;2;-2;254
602;1;2;2
601;3;-4;252
600;0;4;4
599;2;-2;254
598;1;2;2
597;3;-4;252
596;0;4;4
595;2;-2;254
594;1;2;2
593;3;-4;252
592;0;4;4
591;2;-2;254
590;1;2;2
589;3;-4;252
588;0;4;4
587;2;-2;254
586;1;2;2
585;3;-4;252
584;0;4;4
583;2;-2;254
582;1;2;2
581;3;-4;252
580;0;4;4
579;2;-2;254
578;1;2;2
577;3;-4;252
576;0;4;4
575;2;-2;254
574;1;2;2
573;3;-4;252
572;0;4;4
571;2;-2;254
570;1;2;2
569;3;-4;252
568;0;4;4
567;2;-2;254
566;1;2;2
565;3;-4;252
564;0;4;4
563;2;-2;254
562;1;2;2
561;3;-4;252
560;0;4;4
559;2;-2;254
558;1;2;2
557;3;-4;252
556;0;4;4
555;2;-2;254
554;1;2;2
553;3;-4;252
552;0;4;4
551;2;-2;254
550;1;2;2
549;3;-4;252
548;0;4;4
547;2;-2;254
546;1;2;2
545;3;-4;252
544;0;4;4
543;2;-2;254
542;1;2;2
541;3;-4;252
540;0;4;4
539;2;-2;254
538;1;2;2
537;3;-4;252
536;0;5;5
535;2;-2;254
534;1;2;2
533;3;-5;251
532;0;5;5
531;2;-2;254
530;1;2;2
529;3;-5;251
528;0;5;5
527;2;-2;254
526;1;2;2
525;3;-5;251
524;0;5;5
523;2;-2;254
522;1;2;2
521;3;-5;251
520;0;5;5
519;2;-2;254
518;1;2;2
517;3;-5;251
516;0;5;5
515;2;-2;254
514;1;2;2
513;3;-5;251
512;0;5;5
511;2;-2;254
510;1;2;2
509;3;-5;251
508;0;5;5
507;2;-2;254
506;1;2;2
505;3;-5;251
504;0;5;5
503;2;-2;254
502;1;2;2
501;3;-5;251
500;0;5;5
499;2;-2;254
498;1;2;2
497;3;-5;251
496;0;5;5
495;2;-2;254
494;1;2;2
493;3;-5;251
492;0;5;5
491;2;-2;254
490;1;2;2
489;3;-5;251
488;0;5;5
487;2;-2;254
486;1;2;2
485;3;-5;251
484;0;5;5
483;2;-2;254
482;1;2;2
481;3;-5;251
480;0;5;5
479;2;-2;254
478;1;2;2
477;3;-5;251
