Pixel;Row;Correction Value Signed;Correction Value Unsigned
1859;3;12;12
1858;0;14;14
1857;2;13;13
1856;1;13;13
1855;3;12;12
1854;0;14;14
1853;2;13;13
1852;1;13;13
1851;3;12;12
1850;0;14;14
1849;2;13;13
1848;1;13;13
1847;3;12;12
1846;0;14;14
1845;2;13;13
1844;1;13;13
1843;3;12;12
1842;0;14;14
1841;2;13;13
1840;1;13;13
1839;3;12;12
1838;0;14;14
1837;2;13;13
1836;1;13;13
1835;3;12;12
1834;0;14;14
1833;2;13;13
1832;1;13;13
1831;3;12;12
1830;0;14;14
1829;2;13;13
1828;1;13;13
1827;3;12;12
1826;0;14;14
1825;2;13;13
1824;1;13;13
1823;3;12;12
1822;0;14;14
1821;2;13;13
1820;1;13;13
1819;3;12;12
1818;0;14;14
1817;2;13;13
1816;1;13;13
1815;3;12;12
1814;0;14;14
1813;2;13;13
1812;1;13;13
1811;3;12;12
1810;0;14;14
1809;2;13;13
1808;1;13;13
1807;3;12;12
1806;0;14;14
1805;2;13;13
1804;1;13;13
1803;3;12;12
1802;0;14;14
1801;2;13;13
1800;1;13;13
1799;3;12;12
1798;0;14;14
1797;2;13;13
1796;1;13;13
1795;3;12;12
1794;0;14;14
1793;2;13;13
1792;1;13;13
1791;3;12;12
1790;0;14;14
1789;2;13;13
1788;1;13;13
1787;3;12;12
1786;0;14;14
1785;2;13;13
1784;1;13;13
1783;3;12;12
1782;0;14;14
1781;2;13;13
1780;1;13;13
1779;3;12;12
1778;0;14;14
1777;2;13;13
1776;1;13;13
1775;3;12;12
1774;0;14;14
1773;2;13;13
1772;1;13;13
1771;3;12;12
1770;0;14;14
1769;2;12;12
1768;1;14;14
1767;3;12;12
1766;0;14;14
1765;2;12;12
1764;1;14;14
1763;3;12;12
1762;0;14;14
1761;2;12;12
1760;1;14;14
1759;3;12;12
1758;0;14;14
1757;2;12;12
1756;1;14;14
1755;3;12;12
1754;0;14;14
1753;2;12;12
1752;1;14;14
1751;3;12;12
1750;0;14;14
1749;2;12;12
1748;1;14;14
1747;3;12;12
1746;0;14;14
1745;2;12;12
1744;1;14;14
1743;3;12;12
1742;0;14;14
1741;2;12;12
1740;1;14;14
1739;3;12;12
1738;0;14;14
1737;2;12;12
1736;1;14;14
1735;3;12;12
1734;0;14;14
1733;2;12;12
1732;1;14;14
1731;3;12;12
1730;0;14;14
1729;2;12;12
1728;1;14;14
1727;3;12;12
1726;0;14;14
1725;2;12;12
1724;1;14;14
1723;3;11;11
1722;0;15;15
1721;2;12;12
1720;1;14;14
1719;3;11;11
1718;0;15;15
1717;2;12;12
1716;1;14;14
1715;3;11;11
1714;0;15;15
1713;2;12;12
1712;1;14;14
1711;3;11;11
1710;0;15;15
1709;2;12;12
1708;1;14;14
1707;3;11;11
1706;0;15;15
1705;2;12;12
1704;1;14;14
1703;3;11;11
1702;0;15;15
1701;2;12;12
1700;1;14;14
1699;3;11;11
1698;0;15;15
1697;2;12;12
1696;1;14;14
1695;3;11;11
1694;0;15;15
1693;2;12;12
1692;1;14;14
1691;3;11;11
1690;0;15;15
1689;2;12;12
1688;1;14;14
1687;3;11;11
1686;0;15;15
1685;2;12;12
1684;1;14;14
1683;3;11;11
1682;0;15;15
1681;2;12;12
1680;1;14;14
1679;3;11;11
1678;0;15;15
1677;2;12;12
1676;1;14;14
1675;3;11;11
1674;0;15;15
1673;2;12;12
1672;1;14;14
1671;3;11;11
1670;0;15;15
1669;2;12;12
1668;1;14;14
1667;3;11;11
1666;0;15;15
1665;2;12;12
1664;1;14;14
1663;3;11;11
1662;0;15;15
1661;2;12;12
1660;1;14;14
1659;3;11;11
1658;0;15;15
1657;2;12;12
1656;1;14;14
1655;3;11;11
1654;0;15;15
1653;2;12;12
1652;1;14;14
1651;3;11;11
1650;0;15;15
1649;2;12;12
1648;1;14;14
1647;3;11;11
1646;0;15;15
1645;2;12;12
1644;1;14;14
1643;3;11;11
1642;0;15;15
1641;2;12;12
1640;1;14;14
1639;3;11;11
1638;0;15;15
1637;2;12;12
1636;1;14;14
1635;3;11;11
1634;0;15;15
1633;2;12;12
1632;1;14;14
1631;3;11;11
1630;0;15;15
1629;2;12;12
1628;1;14;14
1627;3;11;11
1626;0;15;15
1625;2;12;12
1624;1;14;14
1623;3;11;11
1622;0;15;15
1621;2;12;12
1620;1;14;14
1619;3;11;11
1618;0;15;15
1617;2;12;12
1616;1;14;14
1615;3;11;11
1614;0;15;15
1613;2;12;12
1612;1;14;14
1611;3;11;11
1610;0;15;15
1609;2;12;12
1608;1;14;14
1607;3;11;11
1606;0;15;15
1605;2;12;12
1604;1;14;14
1603;3;11;11
1602;0;15;15
1601;2;12;12
1600;1;14;14
1599;3;11;11
1598;0;15;15
1597;2;12;12
1596;1;14;14
1595;3;11;11
1594;0;15;15
1593;2;12;12
1592;1;14;14
1591;3;11;11
1590;0;15;15
1589;2;12;12
1588;1;14;14
1587;3;11;11
1586;0;15;15
1585;2;12;12
1584;1;14;14
1583;3;11;11
1582;0;15;15
1581;2;12;12
1580;1;14;14
1579;3;11;11
1578;0;15;15
1577;2;12;12
1576;1;14;14
1575;3;11;11
1574;0;15;15
1573;2;12;12
1572;1;14;14
1571;3;11;11
1570;0;15;15
1569;2;12;12
1568;1;14;14
1567;3;11;11
1566;0;15;15
1565;2;12;12
1564;1;14;14
1563;3;11;11
1562;0;15;15
1561;2;12;12
1560;1;14;14
1559;3;11;11
1558;0;15;15
1557;2;12;12
1556;1;14;14
1555;3;11;11
1554;0;15;15
1553;2;12;12
1552;1;14;14
1551;3;11;11
1550;0;15;15
1549;2;12;12
1548;1;14;14
1547;3;11;11
1546;0;15;15
1545;2;12;12
1544;1;14;14
1543;3;11;11
1542;0;15;15
1541;2;12;12
1540;1;14;14
1539;3;10;10
1538;0;16;16
1537;2;12;12
1536;1;14;14
1535;3;10;10
1534;0;16;16
1533;2;12;12
1532;1;14;14
1531;3;10;10
1530;0;16;16
1529;2;12;12
1528;1;14;14
1527;3;10;10
1526;0;16;16
1525;2;12;12
1524;1;14;14
1523;3;10;10
1522;0;16;16
1521;2;12;12
1520;1;14;14
1519;3;10;10
1518;0;16;16
1517;2;12;12
1516;1;14;14
1515;3;10;10
1514;0;16;16
1513;2;12;12
1512;1;14;14
1511;3;10;10
1510;0;16;16
1509;2;12;12
1508;1;14;14
1507;3;10;10
1506;0;16;16
1505;2;12;12
1504;1;14;14
1503;3;10;10
1502;0;16;16
1501;2;12;12
1500;1;14;14
1499;3;10;10
1498;0;16;16
1497;2;12;12
1496;1;14;14
1495;3;10;10
1494;0;16;16
1493;2;12;12
1492;1;14;14
1491;3;10;10
1490;0;16;16
1489;2;12;12
1488;1;14;14
1487;3;10;10
1486;0;16;16
1485;2;12;12
1484;1;14;14
1483;3;10;10
1482;0;16;16
1481;2;12;12
1480;1;14;14
1479;3;10;10
1478;0;16;16
1477;2;12;12
1476;1;14;14
1475;3;10;10
1474;0;16;16
1473;2;12;12
1472;1;14;14
1471;3;10;10
1470;0;16;16
1469;2;12;12
1468;1;14;14
1467;3;10;10
1466;0;16;16
1465;2;12;12
1464;1;14;14
1463;3;10;10
1462;0;16;16
1461;2;12;12
1460;1;14;14
1459;3;10;10
1458;0;16;16
1457;2;12;12
1456;1;14;14
1455;3;10;10
1454;0;16;16
1453;2;12;12
1452;1;14;14
1451;3;10;10
1450;0;16;16
1449;2;12;12
1448;1;14;14
1447;3;10;10
1446;0;16;16
1445;2;12;12
1444;1;14;14
1443;3;10;10
1442;0;16;16
1441;2;12;12
1440;1;14;14
1439;3;10;10
1438;0;16;16
1437;2;12;12
1436;1;14;14
1435;3;10;10
1434;0;16;16
1433;2;12;12
1432;1;14;14
1431;3;10;10
1430;0;16;16
1429;2;12;12
1428;1;14;14
1427;3;10;10
1426;0;16;16
1425;2;12;12
1424;1;14;14
1423;3;10;10
1422;0;16;16
1421;2;12;12
1420;1;14;14
1419;3;10;10
1418;0;16;16
1417;2;12;12
1416;1;14;14
1415;3;10;10
1414;0;16;16
1413;2;12;12
1412;1;14;14
1411;3;10;10
1410;0;16;16
1409;2;12;12
1408;1;14;14
1407;3;10;10
1406;0;16;16
1405;2;12;12
1404;1;14;14
1403;3;10;10
1402;0;16;16
1401;2;12;12
1400;1;14;14
1399;3;10;10
1398;0;16;16
1397;2;12;12
1396;1;14;14
1395;3;10;10
1394;0;16;16
1393;2;12;12
1392;1;14;14
1391;3;10;10
1390;0;16;16
1389;2;12;12
1388;1;14;14
1387;3;10;10
1386;0;16;16
1385;2;12;12
1384;1;14;14
1383;3;10;10
1382;0;16;16
1381;2;12;12
1380;1;14;14
1379;3;10;10
1378;0;16;16
1377;2;12;12
1376;1;14;14
1375;3;10;10
1374;0;16;16
1373;2;12;12
1372;1;14;14
1371;3;10;10
1370;0;16;16
1369;2;12;12
1368;1;14;14
1367;3;10;10
1366;0;17;17
1365;2;12;12
1364;1;14;14
1363;3;9;9
1362;0;17;17
1361;2;12;12
1360;1;14;14
1359;3;9;9
1358;0;17;17
1357;2;12;12
1356;1;14;14
1355;3;9;9
1354;0;17;17
1353;2;12;12
1352;1;14;14
1351;3;9;9
1350;0;17;17
1349;2;12;12
1348;1;14;14
1347;3;9;9
1346;0;17;17
1345;2;12;12
1344;1;14;14
1343;3;9;9
1342;0;17;17
1341;2;12;12
1340;1;14;14
1339;3;9;9
1338;0;17;17
1337;2;12;12
1336;1;14;14
1335;3;9;9
1334;0;17;17
1333;2;12;12
1332;1;14;14
1331;3;9;9
1330;0;17;17
1329;2;12;12
1328;1;14;14
1327;3;9;9
1326;0;17;17
1325;2;12;12
1324;1;15;15
1323;3;9;9
1322;0;17;17
1321;2;11;11
1320;1;15;15
1319;3;9;9
1318;0;17;17
1317;2;11;11
1316;1;15;15
1315;3;9;9
1314;0;17;17
1313;2;11;11
1312;1;15;15
1311;3;9;9
1310;0;17;17
1309;2;11;11
1308;1;15;15
1307;3;9;9
1306;0;17;17
1305;2;11;11
1304;1;15;15
1303;3;9;9
1302;0;17;17
1301;2;11;11
1300;1;15;15
1299;3;9;9
1298;0;17;17
1297;2;11;11
1296;1;15;15
1295;3;9;9
1294;0;17;17
1293;2;11;11
1292;1;15;15
1291;3;9;9
1290;0;17;17
1289;2;11;11
1288;1;15;15
1287;3;9;9
1286;0;17;17
1285;2;11;11
1284;1;15;15
1283;3;9;9
1282;0;17;17
1281;2;11;11
1280;1;15;15
1279;3;9;9
1278;0;17;17
1277;2;11;11
1276;1;15;15
1275;3;9;9
1274;0;17;17
1273;2;11;11
1272;1;15;15
1271;3;9;9
1270;0;17;17
1269;2;11;11
1268;1;15;15
1267;3;9;9
1266;0;17;17
1265;2;11;11
1264;1;15;15
1263;3;9;9
1262;0;17;17
1261;2;11;11
1260;1;15;15
1259;3;9;9
1258;0;17;17
1257;2;11;11
1256;1;15;15
1255;3;9;9
1254;0;17;17
1253;2;11;11
1252;1;15;15
1251;3;9;9
1250;0;17;17
1249;2;11;11
1248;1;15;15
1247;3;9;9
1246;0;17;17
1245;2;11;11
1244;1;15;15
1243;3;9;9
1242;0;17;17
1241;2;11;11
1240;1;15;15
1239;3;9;9
1238;0;17;17
1237;2;11;11
1236;1;15;15
1235;3;9;9
1234;0;17;17
1233;2;11;11
1232;1;15;15
1231;3;9;9
1230;0;17;17
1229;2;11;11
1228;1;15;15
1227;3;9;9
1226;0;17;17
1225;2;11;11
1224;1;15;15
1223;3;9;9
1222;0;17;17
1221;2;11;11
1220;1;15;15
1219;3;9;9
1218;0;17;17
1217;2;11;11
1216;1;15;15
1215;3;9;9
1214;0;17;17
1213;2;11;11
1212;1;15;15
1211;3;9;9
1210;0;17;17
1209;2;11;11
1208;1;15;15
1207;3;9;9
1206;0;17;17
1205;2;11;11
1204;1;15;15
1203;3;9;9
1202;0;17;17
1201;2;11;11
1200;1;15;15
1199;3;8;8
1198;0;18;18
1197;2;11;11
1196;1;15;15
1195;3;8;8
1194;0;18;18
1193;2;11;11
1192;1;15;15
1191;3;8;8
1190;0;18;18
1189;2;11;11
1188;1;15;15
1187;3;8;8
1186;0;18;18
1185;2;11;11
1184;1;15;15
1183;3;8;8
1182;0;18;18
1181;2;11;11
1180;1;15;15
1179;3;8;8
1178;0;18;18
1177;2;11;11
1176;1;15;15
1175;3;8;8
1174;0;18;18
1173;2;11;11
1172;1;15;15
1171;3;8;8
1170;0;18;18
1169;2;11;11
1168;1;15;15
1167;3;8;8
1166;0;18;18
1165;2;11;11
1164;1;15;15
1163;3;8;8
1162;0;18;18
1161;2;11;11
1160;1;15;15
1159;3;8;8
1158;0;18;18
1157;2;11;11
1156;1;15;15
1155;3;8;8
1154;0;18;18
1153;2;11;11
1152;1;15;15
1151;3;8;8
1150;0;18;18
1149;2;11;11
1148;1;15;15
1147;3;8;8
1146;0;18;18
1145;2;11;11
1144;1;15;15
1143;3;8;8
1142;0;18;18
1141;2;11;11
1140;1;15;15
1139;3;8;8
1138;0;18;18
1137;2;11;11
1136;1;15;15
1135;3;8;8
1134;0;18;18
1133;2;11;11
1132;1;15;15
1131;3;8;8
1130;0;18;18
1129;2;11;11
1128;1;15;15
1127;3;8;8
1126;0;18;18
1125;2;11;11
1124;1;15;15
1123;3;8;8
1122;0;18;18
1121;2;11;11
1120;1;15;15
1119;3;8;8
1118;0;18;18
1117;2;11;11
1116;1;15;15
1115;3;8;8
1114;0;18;18
1113;2;11;11
1112;1;15;15
1111;3;8;8
1110;0;18;18
1109;2;11;11
1108;1;15;15
1107;3;8;8
1106;0;18;18
1105;2;11;11
1104;1;15;15
1103;3;8;8
1102;0;18;18
1101;2;11;11
1100;1;15;15
1099;3;8;8
1098;0;18;18
1097;2;11;11
1096;1;15;15
1095;3;8;8
1094;0;18;18
1093;2;11;11
1092;1;15;15
1091;3;8;8
1090;0;18;18
1089;2;11;11
1088;1;15;15
1087;3;8;8
1086;0;18;18
1085;2;11;11
1084;1;15;15
1083;3;8;8
1082;0;18;18
1081;2;11;11
1080;1;15;15
1079;3;8;8
1078;0;18;18
1077;2;11;11
1076;1;15;15
1075;3;8;8
1074;0;18;18
1073;2;11;11
1072;1;15;15
1071;3;8;8
1070;0;18;18
1069;2;11;11
1068;1;15;15
1067;3;8;8
1066;0;18;18
1065;2;11;11
1064;1;15;15
1063;3;8;8
1062;0;18;18
1061;2;11;11
1060;1;15;15
1059;3;8;8
1058;0;18;18
1057;2;11;11
1056;1;15;15
1055;3;8;8
1054;0;18;18
1053;2;11;11
1052;1;15;15
1051;3;8;8
1050;0;18;18
1049;2;11;11
1048;1;15;15
1047;3;8;8
1046;0;18;18
1045;2;11;11
1044;1;15;15
1043;3;8;8
1042;0;18;18
1041;2;11;11
1040;1;15;15
1039;3;7;7
1038;0;19;19
1037;2;11;11
1036;1;15;15
1035;3;7;7
1034;0;19;19
1033;2;11;11
1032;1;15;15
1031;3;7;7
1030;0;19;19
1029;2;11;11
1028;1;15;15
1027;3;7;7
1026;0;19;19
1025;2;11;11
1024;1;15;15
1023;3;7;7
1022;0;19;19
1021;2;11;11
1020;1;15;15
1019;3;7;7
1018;0;19;19
1017;2;11;11
1016;1;15;15
1015;3;7;7
1014;0;19;19
1013;2;11;11
1012;1;15;15
1011;3;7;7
1010;0;19;19
1009;2;11;11
1008;1;15;15
1007;3;7;7
1006;0;19;19
1005;2;11;11
1004;1;15;15
1003;3;7;7
1002;0;19;19
1001;2;11;11
1000;1;15;15
999;3;7;7
998;0;19;19
997;2;11;11
996;1;15;15
995;3;7;7
994;0;19;19
993;2;11;11
